STATION,STATION_NAME,DATE,HPCP
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 14:00,11,0.6780495110814848
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 15:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 16:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 18:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 19:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 20:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 22:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130227 23:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 00:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 08:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 09:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130228 22:00,0,-0.36745108392167497
